movieid,user_name,rating,timestamp
108076,Darlene Garcia,2,1396605893
96488,Angela Garcia,3.5,1361076608
96488,Darlene Garcia,4,1373637366
96488,Matthew Levy,4.5,1367274152
96488,Teresa Graham,3,1471384950
108,Robert Brooks,4,974713920
46970,Aaron Jackson,1,1218408000
46970,Amanda Allison,3,1442152355
46970,Angela Garcia,2,1416119963
46970,Angela Robertson,2.5,1362112175
46970,Christopher Perry,4.5,1156788898
46970,Donald Munoz,3.5,1393890947
46970,Dr. Angela Johnson,4,1467006275
46970,Jennifer Berry,2.5,1217950951
46970,Karen Avila,2,1192085518
46970,Kenneth Daniels,3,1443393899
46970,Kim Sutton,4,1227969657
46970,Lacey Madden,3,1460343800
46970,Melanie Mcfarland,4,1209425040
46970,Michael Arnold,4,1216487176
46970,Teresa Graham,2.5,1471385017
46970,Thomas Swanson,3.5,1173473238
46970,Tiffany Phillips,3,1339455586
83293,Angela Garcia,3.5,1367801456
4861,Adam Martin,4.5,1061360164
4483,Cynthia Owens,5,1032676888
4483,Karen Avila,2,1019132117
4483,Kim Sutton,2.5,1227968531
4483,Melanie Williams,0.5,1190266014
1482,Crystal Spencer,3,946276455
1482,Robert Brooks,3,974713375
5099,Darlene Garcia,3,1022242480
5099,Hannah Garcia,5,1046739645
5099,Karen Avila,3,1019126914
55232,Amanda Allison,3.5,1442152485
55232,Amanda Pearson,3.5,1436780055
55232,Andrew Freeman,3.5,1476550595
55232,Angela Robertson,2.5,1256030803
55232,Blake Lowery,1.5,1447327710
55232,Elizabeth Powell,2.5,1244317650
55232,Heather Scott,3,1203852160
55232,Thomas Swanson,3,1199154055
4396,Aaron Castro,2,1039067528
4396,Karen Avila,5,1019124644
4396,Kelly Long,4,1072837863
4396,Teresa Salazar,3,1046146054
7320,Adam Williams,3,1371828707
7320,Deborah Hardy,4,1131563303
7320,Julie Nunez,4,1126407838
7320,Mark Ruiz,5,1122169436
235,Aaron Castro,4,945114746
235,Aaron Jackson,4,1218404204
235,Andrea Wilson,4,965077977
235,Angela Garcia,4,997939415
235,Angela Robertson,4,1255508717
235,Anthony Espinoza,2,1131662423
235,Billy Johnson,4,952584312
235,Blake Bennett,0.5,1101665380
235,Brooke Wagner MD,5,1172695438
235,Charlene Rodriguez,4,1096511967
235,Cheryl Sanders,0.5,1138998368
235,Christopher Perry,3,974496173
235,Crystal Lane,4,956599987
235,Crystal Spencer,5,939329651
235,Daniel Potts,4,848677742
235,Darlene Garcia,4,974780707
235,David Keller,2,832493063
235,David Villarreal,4,1041114934
235,Dylan Robinson,5,1127469684
235,Elizabeth Cantu,5,836679344
235,Elizabeth Garrison,3,834424903
235,Elizabeth Gray,5,829471720
235,Felicia Green,5,958825904
235,George Mcmillan,4,845157419
235,George Smith,3,879506774
235,James Smith,4,976288515
235,James Whitehead,4,974674932
235,Jason Thornton,4.5,1156207393
235,Jeanette Rodriguez MD,3,829352433
235,Jeffrey Lin,5,846062378
235,Jennifer Berry,3.5,1167158336
235,Jesse Bradley,4.5,1145389372
235,John Herrera,4,1017535333
235,John Marshall,5,1344187128
235,John Nelson,4,1167429082
235,Jonathan Bowen,5,944934104
235,Joseph Barrera,3,853893788
235,Joshua Robinson,5,1125829070
235,Julia Compton,4,1148729698
235,Julie Nunez,3,1082753766
235,Kayla Simpson,3,1218567124
235,Keith Howell,4,828213115
235,Kevin Salazar,5,955090106
235,Kristina Foster,4,848866964
235,Larry Boyd,3,1133735422
235,Leslie Benson,5,1352656147
235,Leslie Brady,4,974607610
235,Lisa Miller,4.5,1291599967
235,Lori Hernandez,4.5,1314895152
235,Luke Myers,4,848159429
235,Madeline Hodge,4,1380350132
235,Marisa Wallace,4,841446852
235,Marissa Choi,4,898096075
235,Meredith Leonard,4,1468758651
235,Michelle Nelson,4,1107044163
235,Michelle Wolf,4,841656696
235,Misty Williams,3,855191324
235,Monica Branch,5,834598653
235,Mr. Jason Love,3,835355664
235,Mr. John Johns,4,946523209
235,Mr. Steven Hernandez,4,861322482
235,Nicole Durham,5,828214012
235,Paul Fox,3,857407720
235,Rita Owens,3.5,1296194040
235,Robert Brooks,5,974711243
235,Ronald Kirk,5,965091971
235,Ryan Dorsey,4,940796953
235,Samantha Matthews DDS,4,842357428
235,Steven Brown,5,960838629
235,Steven Morris,4,847339757
235,Susan Burnett,4.5,1058471666
235,Suzanne Avila,5,1111488794
235,Tanya Mason,4.5,1417930826
235,Thomas Foster,4.5,1091049742
235,Thomas Swanson,2,949367561
235,Tiffany Patterson,4,848526363
235,Troy Mitchell,3,959933556
235,Tyler Wolf,1,1110421168
1798,Aaron Castro,3,945279033
1798,Darlene Garcia,2,974777150
1798,Robert Brooks,2,974844767
104245,Karen Avila,2.5,1402155479
424,Aaron Castro,4,946161737
424,Jerry Robinson,3.5,1111610567
424,Marissa Choi,1.5,1062015313
8126,John Marshall,4.5,1344184838
5233,Vincent Glass,4,1018058258
3751,Aaron Castro,4,986008260
3751,Aaron Jackson,3,1218404819
3751,Alexis Lopez,4,1236985268
3751,Amanda Palmer,3,1107034074
3751,Amy Fischer,3.5,1163220288
3751,Amy Morton,4,986243275
3751,Andrea Wilson,3,965076706
3751,Angela Garcia,1,997937726
3751,Angela Mcintosh,3.5,1148000748
3751,Angela Robertson,2,1255608143
3751,Angela Watkins,3,1047112744
3751,Anthony Espinoza,2,1131662894
3751,Ashley Smith,2,1433943845
3751,Blake Lowery,2,1447255346
3751,Briana Lara,5,1098941805
3751,Bryan Brown,3.5,1460822994
3751,Catherine Gonzalez,3.5,1112587449
3751,Christian Carter,1.5,1228921206
3751,Christina Miles,4,967059959
3751,Christina Winters,5,970497756
3751,Christopher Thomas,4,1055428383
3751,Crystal Martinez,3,993087309
3751,Crystal Spencer,3,1037842551
3751,Darlene Garcia,2.5,1131635755
3751,David Farmer,4,1144790497
3751,Dawn Wood,4.5,1116476912
3751,Diana Bentley,1,1462637893
3751,Dominique Reed,3.5,1095792836
3751,Donald Guerrero,5,1469162268
3751,Dr. Angela Johnson,4,1472582918
3751,Duane Smith,4,977459322
3751,Dylan Rich,4,1424965707
3751,Evelyn Dixon,4,1144756109
3751,Frederick Williamson,1.5,1244062988
3751,Gabriel Davila,3,1316922546
3751,Gloria Nelson,5,962645789
3751,Heather Mccoy,2,978406609
3751,Jake Mathews,3,1064887383
3751,James Harris,5,976042422
3751,James Smith,3,975748444
3751,Jason Thornton,4,1156206371
3751,Jennifer Berry,3.5,1165291025
3751,Jerry Robinson,2,1111482054
3751,Jesse Bradley,4,1145390552
3751,Jessica Wilson,1.5,1109258190
3751,Joel Hicks,4,1051210336
3751,John Herrera,4,962169824
3751,John Nelson,4,1167427757
3751,Jose Miller,4,1283137982
3751,Julia Compton,4,1148386124
3751,Julie Hurley,3,1110050640
3751,Julie Nunez,4,1047071021
3751,Justin Garcia,4,1018645911
3751,Karen Avila,3,1019126687
3751,Kelly Long,4.5,1072837373
3751,Kelsey White,3.5,1094224540
3751,Kevin Hill,3,981307942
3751,Kim Sutton,4.5,1227967572
3751,Larry Boyd,3,994285588
3751,Laura Hernandez,4,1304992393
3751,Laurie Kirk,4,976244205
3751,Leslie Brady,4,975361460
3751,Linda Mccoy,3.5,1361246024
3751,Lori Hernandez,3,1314895289
3751,Louis Arnold,5,1003523268
3751,Madison Oconnor,4,1112546704
3751,Manuel Elliott,3,1140454886
3751,Marissa Choi,3.5,1076969042
3751,Mark Adams,3,1213809032
3751,Mark Ruiz,1.5,1122167245
3751,Melissa Davis,4.5,1056029634
3751,Michael Arnold,1.5,1216050859
3751,Michael Thomas,2.5,1310374319
3751,Michelle Nelson,4,1106948581
3751,Michelle Taylor,4,1065111939
3751,Mrs. Deanna Garcia PhD,3,1304135055
3751,Nicholas Moore,5,991857939
3751,Rita Owens,3.5,1296196148
3751,Robert Bush,5,1111476592
3751,Robert Jones,4,977005286
3751,Ruth Patterson,3.5,1179890318
3751,Scott Freeman,3.5,1239765070
3751,Scott Jones,5,1348288488
3751,Seth Robertson,2,1078570672
3751,Shawn Davis,3,1436680709
3751,Sierra Chandler,3.5,1425504835
3751,Susan Campbell,5,980174184
3751,Suzanne Avila,3.5,1172909197
3751,Taylor Young,1,968093525
3751,Terry Mullins,4,1008570431
3751,Theodore Wagner,3,1109621170
3751,Thomas Avila,2.5,1269734016
3751,Thomas Foster,4,1091958924
3751,Thomas Swanson,3,975348298
3751,Tiffany Archer,4,1441198963
3751,Tiffany Phillips,3,1339455142
3751,Valerie Rose,4,965328241
3751,Victor Reynolds,3,983096370
3751,William Russell,4.5,1114998516
109483,Mr. Kevin Phillips,3,1459366324
609,Carolyn Velasquez,3,864051495
609,Daniel Martin,3,855927438
609,Deborah Skinner,3,860951513
609,Edwin Rodriguez,3,845745770
609,George Mcmillan,4,845157925
609,Kelly Gomez,3,1264547562
609,Laura Obrien,2,879014767
609,Maria Washington,3,854711916
609,Melissa Aguirre,3,866931838
609,Ruth Patterson,2,1178926978
609,Ryan Keith,3.5,1237164040
609,Sarah Jimenez,5,853954656
609,Susan Campbell,3,980195075
609,Travis Garcia,3,867073074
3414,Billy Johnson,5,952580606
3414,Cheryl Valenzuela MD,4,965069422
3414,Cody Johnson,2,957479680
3414,Marissa Choi,5,1076969087
6298,Angela Robertson,0.5,1255586932
97994,Darlene Garcia,3.5,1354379031
147010,Holly Miller,4,1469278482
2797,Aaron Castro,5,951010736
2797,Aaron Jackson,2.5,1218402054
2797,Adam Martin,4.5,1061362755
2797,Amber Pennington,3.5,1215831619
2797,Amy Fischer,3.5,1163125886
2797,Angela Garcia,4,997938603
2797,Angela Robertson,3.5,1273043702
2797,Anthony Cook,5,945362431
2797,Ashley Smith,2,1434333201
2797,Benjamin Wall,3,940364694
2797,Benjamin Ward,3.5,1114306285
2797,Billy Johnson,3,952582207
2797,Brandon Brown,4,975429107
2797,Briana Lara,3.5,1098940410
2797,Brittney Stewart,5,993179525
2797,Brooke Wagner MD,4,1172696442
2797,Catherine Gonzalez,3.5,1112587412
2797,Charles Adams,3,1107784965
2797,Cheryl Sanders,3.5,1138999514
2797,Christian Carter,3.5,1228921126
2797,Christopher Thomas,4,959965907
2797,Clinton Spencer,3,1100533937
2797,Cody Johnson,5,957480107
2797,Colin Howe,3,1111551504
2797,Courtney Salinas,3,973748713
2797,Crystal Lane,3,959976634
2797,Crystal Spencer,3,942930297
2797,Darlene Garcia,5,974809415
2797,David Farmer,3,1118247478
2797,David Villarreal,3,1041115230
2797,David Weaver DVM,5,978418107
2797,Dr. Angela Johnson,4,1467005707
2797,Eileen Newton,4,953271197
2797,Evelyn Dixon,3,1144756128
2797,Frederick Williamson,4,1243510226
2797,Ian Brewer,3.5,1111488902
2797,Jake Mathews,4.5,1064887245
2797,James Ford,5,945317111
2797,James Pena,4.5,1111494612
2797,James Smith,2,975416496
2797,Jennifer Berry,3.5,1155616231
2797,Jennifer Garcia,3,1108160007
2797,Jerry Robinson,4,1111482437
2797,Jesse Bradley,4.5,1145392054
2797,Jessica Sherman,5,949896070
2797,Joel Hicks,4,1049923960
2797,John Henderson,3.5,1154400340
2797,John Herrera,3,939071418
2797,John Nelson,4,1167429047
2797,Jordan Brown,3.5,1194742605
2797,Joshua Hunter,4.5,1059504963
2797,Joshua Robinson,4,1125828806
2797,Julie Nunez,3.5,1062536975
2797,Karen Avila,4,1019127363
2797,Kelly Long,4.5,1072837253
2797,Kevin Lee,5,1167420347
2797,Kevin Salazar,4,955089893
2797,Kim Sutton,4.5,1227969235
2797,Kim Williams,2,1143047689
2797,Lacey Madden,1,1460342654
2797,Larry Boyd,4,976421911
2797,Laura Hernandez,4,1304992605
2797,Lee Shelton,5,1452849068
2797,Leslie Brady,4,975363541
2797,Linda Mccoy,3.5,1361245927
2797,Lori Cooper,5,956689171
2797,Lori Hernandez,4.5,1314894885
2797,Louis Arnold,4,1019787754
2797,Madison Oconnor,4.5,1100129133
2797,Manuel Elliott,4.5,1165548899
2797,Marilyn Johnson,3,1318706769
2797,Marissa Choi,4,1080681645
2797,Mathew Smith,2,946616412
2797,Melanie Mcfarland,3,1157498643
2797,Melissa Carr,5,939760617
2797,Melissa Howard,4,1299489366
2797,Michelle Duarte,5,1277430139
2797,Michelle Taylor,4,1063500821
2797,Miguel Marshall,3.5,1138658324
2797,Mr. John Johns,4,946523280
2797,Nicholas Dean,3.5,1405977493
2797,Nicholas Moore,4,991858039
2797,Nicholas Rodriguez,4,946412262
2797,Paula Sanders,5,1350259230
2797,Rebecca Brown,5,1439587361
2797,Rita Owens,3.5,1296192153
2797,Robert Brooks,3,974713478
2797,Robert Bush,4.5,1111475686
2797,Ronald Jimenez,5,1044651990
2797,Ronald Kirk,4,965089222
2797,Sara Stewart,4,940708124
2797,Scott Freeman,4,1239764693
2797,Seth Robertson,5,1078570652
2797,Stephen Harris,2,939035640
2797,Steven Rich,4,1098374372
2797,Susan Campbell,4,980175361
2797,Suzanne Avila,4.5,1172908701
2797,Tanya Mason,3.5,1417930751
2797,Teresa Graham,3,1471384758
2797,Terry Mullins,4,1008571133
2797,Thomas Avila,5,1269734032
2797,Thomas Foster,3.5,1090908288
2797,Tiffany Phillips,4,1339455154
2797,Troy Mitchell,3,959935483
2797,Tyler Wolf,5,1110421217
2797,Vincent Glass,4,1012595964
2797,Wayne Smith,3,1137577645
103141,Blake Lowery,2.5,1447255740
103141,Catherine Trujillo,1.5,1475783819
103141,David Malone,4,1457720210
103141,Donald Guerrero,4.5,1469163123
103141,Dr. Angela Johnson,4,1470350830
103141,Karen Avila,4,1401651916
103141,Shawn Davis,4.5,1436681367
3453,Henry Watkins,2,1015829462
3453,Rebecca Brown,4,1439581842
66097,Aaron Jackson,4,1253926317
66097,Andrew Freeman,2,1476555047
66097,Angela Garcia,3,1238804089
66097,Elizabeth Anderson,5,1284797425
66097,Evan Lawrence,4,1308945995
66097,Gabriel Davila,3.5,1317405737
66097,Jennifer Berry,4,1245265202
66097,John Swanson,4,1436920173
66097,Kenneth Snyder MD,4,1437002788
66097,Lisa Miller,3.5,1344509879
66097,Michael Williams,4.5,1452852786
66097,Scott Freeman,4,1239758693
3431,Robert Brooks,3,974839579
3431,Susan Campbell,2,980176566
31724,Jerry Robinson,1,1111479503
6243,Kelsey White,3,1094227090
3121,Darlene Garcia,3.5,1090114983
6078,Adam Martin,3.5,1061358475
6078,Joel Hicks,3,1051712357
745,Amanda Allison,1,1442146219
745,Amy Fischer,3,1183512477
745,Angela Garcia,3,997938288
745,Angela Mcintosh,4.5,1147995987
745,Angela Robertson,4,1255588345
745,April Martin,4,854194208
745,Ashley Roberts,4.5,1208297909
745,Billy Johnson,5,945993227
745,Cheryl Sanders,4,1138985753
745,Christina Winters,5,970515718
745,Christopher Gutierrez,2,1297525155
745,Crystal Lane,4,956590890
745,Crystal Spencer,4,1124553277
745,Daniel Harrington,5,832769127
745,Darlene Garcia,2,974778219
745,David Weaver DVM,5,979451781
745,Diana Weaver,5,881166495
745,Edwin Romero,5,844861413
745,Elizabeth Franklin,5,947292654
745,Erika Walsh,5,847272075
745,Evelyn Dixon,5,1144756328
745,Frederick Williamson,3.5,1240402455
745,Gary Turner,4.5,1353690436
745,George Smith,5,879502537
745,Gloria Nelson,5,962646090
745,Gregory Beard,1.5,1329891638
745,Heather Brooks,5,886374960
745,James Francis,5,862091893
745,Jennifer Myers,5,1122487426
745,John Herrera,5,939691471
745,Jonathan Booker,3.5,1183519013
745,Jose Miller,4,1283138249
745,Joseph Barrera,4,853893059
745,Joseph Robinson,5,875356590
745,Joseph Williams,5,980859598
745,Joshua Robinson,3.5,1125829207
745,Julia Compton,4.5,1148669873
745,Julie Nunez,5,1048537484
745,Karen Avila,4,1028110529
745,Kelly Long,5,1072836583
745,Kyle Bailey,5,851868020
745,Laura Obrien,5,882388791
745,Leslie Brady,4,975362059
745,Louis Arnold,5,1003524299
745,Mark Adams,4,1213850214
745,Melanie Mcfarland,2.5,1137410881
745,Michael Branch,5,942344684
745,Michelle Taylor,4,1065149085
745,Mr. Steven Hernandez,5,861302338
745,Nicole Ramsey,5,1224043160
745,Paula Sanders,4.5,1350254094
745,Robert Brooks,4,974790351
745,Sara Stewart,5,940708400
745,Sarah Jimenez,4,853954813
745,Sarah Martinez,0.5,1416152168
745,Scott Freeman,3,1239762941
745,Sierra Chandler,4,1408778654
745,Susan Campbell,4,980176187
745,Suzanne Avila,5,1170411578
745,Taylor Huber,4.5,1088826612
745,Thomas Foster,4,1091959126
745,William Russell,5,1131817049
55274,Alexis Lopez,4.5,1237063183
55274,Daniel Michael,4.5,1455532963
55274,Zachary Bowers,4.5,1435790492
7305,Marissa Choi,2.5,1077051499
4008,Aaron Castro,5,994457943
4008,Christina Winters,4,975086737
4008,Darlene Garcia,2,1022958254
4008,David Weaver DVM,3,978128437
4008,James Whitehead,4,975143365
4008,John Marshall,3.5,1344186070
4008,Julia Compton,4,1166036125
4008,Kelly Gomez,4,1263846240
4008,Kevin Sexton,4,1016317157
4008,Larry Boyd,4.5,1067732199
4008,Leslie Brady,4,975361364
4008,Madison Oconnor,4,1100131025
4008,Marissa Choi,3,1080681055
4008,Melissa Davis,4,1084313000
4008,Rita Owens,2.5,1296201427
4008,Robert Brooks,4,976224647
4008,Robert Jones,4,977201847
4008,Samuel Nguyen,4,1011046800
4008,Sara Ortiz,4,975088392
4008,Sierra Chandler,4,1408778327
4008,Susan Campbell,2,980175569
4008,Teresa Salazar,4,1046145972
4008,Terry Mullins,3,1008657971
4008,Tiffany Duarte,3,975636734
7773,Kelli Carney,5,1236572531
70286,Aaron Jackson,4,1270703134
70286,Angela Dominguez,5,1286400025
70286,Angela Garcia,5,1257734187
70286,Angela Robertson,3.5,1255505699
70286,Anita Matthews,4,1291779687
70286,Blake Lowery,3.5,1447239354
70286,Brendan Ford Jr.,4,1436621199
70286,Carlos Yang,3.5,1423009901
70286,Craig Harris,1.5,1432308441
70286,Cynthia Garcia,4.5,1292402675
70286,Cynthia Wilkerson,4.5,1466993382
70286,Darlene Garcia,4.5,1255099984
70286,Diana Bentley,2.5,1462634092
70286,Donald Munoz,4.5,1343747150
70286,Dr. Angela Johnson,4,1467003125
70286,Elizabeth Powell,4.5,1399348657
70286,Evan Lawrence,5,1308943121
70286,Gabriel Davila,4.5,1305605762
70286,Gary Turner,4.5,1353692029
70286,Hannah Bishop,4,1446663490
70286,Holly Miller,5,1469306052
70286,Jennifer Berry,3,1250521877
70286,Jennifer Powell MD,4,1262977565
70286,John Swanson,3.5,1436923816
70286,John Wiggins,4,1451708064
70286,Jonathan Cooper,4,1403260316
70286,Jose Miller,4.5,1283138866
70286,Karen Avila,3.5,1288640726
70286,Kendra Harris,3.5,1335901210
70286,Krista Baird,3.5,1413103922
70286,Leslie Benson,5,1352656502
70286,Leslie Reeves,4,1268904715
70286,Linda Brown,4,1464121537
70286,Lisa Miller,4.5,1295749347
70286,Manuel Morris,3.5,1451525464
70286,Melissa King,5,1465387373
70286,Mia Coleman,3.5,1270254469
70286,Michael Mendoza,4,1424846828
70286,Michael Thomas,4,1310509278
70286,Michelle Duarte,4,1277429869
70286,Mrs. Deanna Garcia PhD,4,1304141260
70286,Richard Hughes,4.5,1449354161
70286,Rita Owens,2.5,1296197424
70286,Robert Gallegos,5,1271762400
70286,Sabrina Ware,4,1446673836
70286,Scott Jones,3.5,1348542887
70286,Shawn Davis,5,1436680936
70286,Sierra Chandler,4,1408779649
70286,Susan Simmons,2,1359308818
70286,Thomas Swanson,3.5,1250898312
70286,Tiffany Phillips,4.5,1339283920
70286,Todd Gonzalez,4.5,1473258440
70286,Zachary Bowers,4.5,1435786350
110352,Catherine Young,4.5,1462743821
160438,Donald Guerrero,4.5,1470166791
160438,John Wiggins,4,1470457197
136666,Karen Avila,1,1462023798
26726,Teresa Graham,2.5,1471386565
79695,Angela Garcia,0.5,1367765181
79695,Angela Robertson,3.5,1337593917
79695,Blake Lowery,1,1447269094
79695,David Malone,4,1438024022
79695,Diana Robles,2,1391353867
79695,Elizabeth Powell,3.5,1286975960
79695,Holly Miller,1.5,1469278482
79695,Kenneth Daniels,3.5,1462946145
79695,Sierra Chandler,3,1454913900
7394,Darlene Garcia,3,1199391989
7394,Marissa Choi,3,1083950055
7458,Aaron Jackson,3.5,1228789650
7458,Angela Garcia,1.5,1166587430
7458,Angela Robertson,2,1255595662
7458,Blake Lowery,2,1446909050
7458,Brooke Wagner MD,3.5,1172766244
7458,Daniel Lester,4,1429911207
7458,Daniel Michael,1,1455532571
7458,Deborah Hardy,4,1133022400
7458,Diana Bentley,2.5,1462634314
7458,Donald Munoz,3,1393891196
7458,Elizabeth Powell,4,1252274571
7458,Guy Davis,3.5,1201379644
7458,Heather Scott,2.5,1153740721
7458,Jerry Robinson,2.5,1111479400
7458,Jesse Bradley,4,1145394441
7458,Jessica Hall,2.5,1448175933
7458,John Nelson,4,1167427972
7458,Jonathan Obrien,5,1344470476
7458,Julia Compton,2,1148673729
7458,Karen Avila,3,1143893844
7458,Kelsey White,3,1094225779
7458,Madison Oconnor,4,1112544068
7458,Manuel Morris,4,1451523922
7458,Michael Simmons,2.5,1461784661
7458,Miguel Marshall,3.5,1138705182
7458,Nicholas Burke,2.5,1341055462
7458,Sabrina Ware,3.5,1446674066
7458,Steven Hinton,4.5,1446830493
7458,Tammy Martinez,3,1459405160
7458,Thomas Swanson,3,1153680780
7458,Tiffany Phillips,4.5,1339455357
7458,Tyler Wolf,4,1110421715
8931,Thomas Swanson,3.5,1155491176
130087,Kenneth Daniels,3.5,1462948605
4173,Sue Mason,3.5,1112313939
81641,Darlene Garcia,3.5,1305481034
6881,Briana Lara,4,1098941736
6881,Crystal Spencer,3,1095897340
6881,Darlene Garcia,3.5,1108949748
6881,Jason Murphy,1,1234227698
6881,Julia Compton,4.5,1148729597
6881,Larry Boyd,3.5,1133735025
6881,Michelle Robinson,4,1244102558
6881,Mr. John Johns,4,1079933683
6881,Rebecca Brown,4,1440265884
6881,Scott Freeman,4,1256960996
6636,Christina Miles,3.5,1128634057
6636,Marissa Choi,4,1061927375
4563,Julie Nunez,3.5,1062619489
4563,Karen Avila,2,1019128718
4563,Madison Oconnor,4,1112544325
4563,Melanie Mcfarland,1,1111489965
4563,Vincent Brown,3.5,1112684567
118334,Ashley Smith,2,1433901193
2400,Vincent Glass,2,1018057639
1525,Anthony Cook,1,945362544
1525,David Weaver DVM,2,979952720
7759,Julia Compton,1,1166035969
2987,Aaron Castro,5,945294641
2987,Aaron Jackson,2.5,1218403988
2987,Adam Martin,4,1061362472
2987,Alicia Cortez,4,966010015
2987,Amber Pennington,3.5,1215831517
2987,Amy Fischer,3.5,1183920193
2987,Amy Morton,4,986244044
2987,Angela Garcia,4,997939144
2987,Angela Mcintosh,4,1148000529
2987,Angela Robertson,3.5,1255607717
2987,Angela Watkins,2,1047028529
2987,Anthony Cook,5,945369483
2987,Anthony Espinoza,4,1131662150
2987,Ashley Smith,3,1434025065
2987,Benjamin Ward,2.5,1116309776
2987,Bill Stanley,2.5,1117842006
2987,Billy Johnson,4,952121796
2987,Bradley Cooper,5,974729315
2987,Breanna Merritt,3,950556960
2987,Briana Lara,3,1100891563
2987,Brittney Stewart,3,993345810
2987,Cheryl Sanders,3.5,1138999421
2987,Christina Miles,3.5,1128633446
2987,Clayton Lopez,3,945122874
2987,Clinton Spencer,3,1085574349
2987,Cody Johnson,4,957481598
2987,Courtney Salinas,4,973748598
2987,Crystal Hunt,4,943375170
2987,Crystal Lane,3,956600083
2987,Darlene Garcia,3.5,1053172048
2987,David Cox,4,975695345
2987,David Ellison Jr.,3,971879550
2987,David Farmer,3,1113319366
2987,David Jordan,3,944961223
2987,David Weaver DVM,4,978382683
2987,Derrick Collier,3,1340413763
2987,Diana Bentley,2.5,1462644085
2987,Eileen Newton,3,953101595
2987,Gabriel Davila,3.5,1318835841
2987,Gary Turner,3.5,1354044779
2987,George Chung,4,1140051282
2987,Gina Estrada,3.5,1112383580
2987,Heather Scott,4,1154365034
2987,Ian Brewer,4,1111489019
2987,James Ford,5,944977834
2987,James Smith,4,975416383
2987,Jeffrey Harris,4,974769655
2987,Jennifer Berry,3,1155616490
2987,Jerry Robinson,4,1111479767
2987,Jesse Bradley,4,1145390313
2987,Jessica Herring,2,974255556
2987,Jessica Sherman,5,949918807
2987,Joel Hicks,1,1049913431
2987,John Herrera,5,944061874
2987,John Nelson,3.5,1167428981
2987,John Schneider,3,1112415787
2987,Jonathan Bowen,3,944933583
2987,Jonathan Obrien,4,1344469750
2987,Joshua Elliott,4,953703974
2987,Joshua Hansen,4,945446861
2987,Julia Compton,3.5,1149868562
2987,Julie Nunez,3.5,1106705357
2987,Karen Avila,4,1019125273
2987,Kayla Aguirre,4.5,1053420729
2987,Kelly Marquez,4,1257620535
2987,Kelsey White,3.5,1094224232
2987,Kevin Lee,3,1167421776
2987,Kevin Salazar,5,955088162
2987,Kevin Sexton,5,1018816171
2987,Kim Sutton,4,1227967518
2987,Kimberly White,4,1449332739
2987,Larry Boyd,3,976424702
2987,Linda Mccoy,4.5,1361245860
2987,Lori Hernandez,4.5,1314894740
2987,Louis Arnold,3,1003523305
2987,Marissa Choi,3.5,1094585365
2987,Mark Adams,3.5,1213809012
2987,Mark Ruiz,2,1122167182
2987,Mathew Smith,4,946616573
2987,Melanie Mcfarland,3,1114172684
2987,Melissa Carr,3,939900382
2987,Melissa Davis,3.5,1079562108
2987,Melissa Howard,3,1299451362
2987,Melissa Matthews,4,995422335
2987,Michael Branch,5,942344685
2987,Michael Williamson,5,978039629
2987,Mrs. Lisa Bradshaw,5,941489662
2987,Nicholas Burke,3.5,1340912716
2987,Nicholas Rodriguez,3,946411610
2987,Patricia Johnson,1,955192779
2987,Rita Owens,3.5,1296195927
2987,Robert Brooks,5,974712327
2987,Robert Bush,4.5,1111475566
2987,Ronald Kirk,3,965542200
2987,Ryan Dorsey,4,940795571
2987,Sara Stewart,5,940706921
2987,Seth Robertson,4.5,1079098190
2987,Suzanne Avila,3.5,1111488777
2987,Tanya Mason,5,1417930717
2987,Taylor Young,2,968093385
2987,Teresa Graham,2.5,1471386110
2987,Terry Mullins,4,1008570839
2987,Thomas Avila,3.5,1269736579
2987,Thomas Foster,4,1091067282
2987,Thomas Swanson,4,949384532
2987,Traci Wiggins,4.5,1366831713
2987,Vincent Brown,4.5,1113184343
2987,Vincent Glass,5,1012593226
26003,Ashley Smith,3.5,1433900815
26003,Christopher Thomas,3.5,1268768735
3989,Angela Garcia,3,997937700
3989,Darlene Garcia,4.5,1183860154
3989,Jennifer Powell MD,4,994366614
3989,Julia Compton,4,1148777876
3989,Larry Boyd,5,976427884
26782,Darlene Garcia,3,1127100262
2121,Aaron Castro,2,968788273
2121,Anthony Cook,5,945367147
2121,Crystal Lane,2,957980426
2121,David Armstrong,3,907765422
2121,Kelsey White,2,1094227198
2121,Kevin Sexton,2,1019023343
2121,Larry Boyd,3,976424511
2121,Robert Brooks,4,974709644
2121,Ronald Kirk,2,965089520
6920,Mrs. Megan Davis,4.5,1109969547
50742,Jonathan Obrien,5,1344518317
50742,Rita Owens,4,1296189970
50742,Sue Mason,4.5,1284472326
8341,Ian Brewer,5,1111488865
8341,Sue Mason,4,1112056029
95165,Angela Robertson,3,1398570058
26188,Christopher Gutierrez,0.5,1297603422
110826,Karen Avila,1.5,1434915641
71810,Joseph Shaffer,2,1256287730
1499,Andrew White,3,979179465
1499,Angela Robertson,2,1255502015
1499,Billy Johnson,2,913232929
1499,Clinton Spencer,2,1085580294
1499,Crystal Hunt,2,943372819
1499,Crystal Spencer,2,978937959
1499,Crystal Strong,2,997097887
1499,Diana Bentley,3,1462635399
1499,Eileen Newton,2,953188893
1499,Gabriel Davila,2.5,1412471587
1499,Heather Scott,1,1154110582
1499,James Patterson,5,862903528
